Scr_bytes	Dst_host_srv_rerror_rate	label
45	0.0	0
292	0.0	0
0	0.0	1
0	0.0	1
195	0.01	0
1032	0.0	1
348	0.0	0
0	0.0	1
0	0.0	1
0	0.0	1
297	0.0	0
291	0.0	0
0	1.0	1
147	0.0	0
247	0.02	0
54540	0.1	1
1448	0.0	0
38	0.0	0
0	0.0	1
208	0.0	0
0	0.0	1
0	0.0	1
0	0.0	1
45	0.0	0
712	0.0	0
278	0.0	0
143	0.0	0
1032	0.0	1
0	0.95	0
242	0.0	0
322	0.0	0
0	0.0	1
12	0.0	0
0	1.0	1
0	0.0	1
202	0.0	0
0	0.0	1
516	0.0	0
194	0.0	0
0	0.0	1
0	0.0	1
105	0.0	0
161	0.0	0
302	0.0	0
454	0.0	0
200	0.0	0
147	0.0	0
217	0.0	0
0	0.0	1
0	0.0	1
1502	0.0	0
0	1.0	1
0	0.0	1
0	0.0	1
12	0.0	0
0	1.0	1
221	0.86	0
0	0.0	1
381	0.0	0
257	0.0	0
2921	0.0	0
48	0.0	0
175	0.0	0
0	1.0	1
43	0.0	0
288	0.0	0
46	0.0	0
0	0.0	1
238	0.0	0
298	0.0	0
774	0.0	0
44	0.0	0
221	0.0	0
0	0.0	1
226	0.0	0
59	0.0	0
674	0.0	0
216	0.0	0
0	0.0	1
317	0.0	0
333	0.0	0
0	0.0	1
283	0.0	0
145	0.0	0
235	0.0	0
710	0.0	0
2014	0.0	0
0	0.0	1
0	1.0	1
0	0.0	1
0	0.0	1
0	0.0	1
0	0.0	0
288	0.0	0
221	0.0	0
0	0.0	1
0	0.0	1
300	0.0	0
311	0.0	0
243	0.0	0
223	0.02	0
114	0.0	0
0	0.0	1
359	0.0	0
749	0.0	0
284	0.0	0
1483	0.0	0
36	0.0	0
0	0.0	1
246	0.0	0
0	0.0	1
194	0.0	0
147	0.0	0
44	0.0	0
0	1.0	1
0	0.0	1
237	0.0	0
0	0.0	1
0	0.0	1
0	0.0	1
207	0.0	0
233	0.0	0
0	0.0	1
345	0.0	0
0	1.0	1
46	0.0	0
0	0.0	1
304	0.0	0
274	0.0	0
276	0.0	0
705	0.0	0
0	1.0	1
355	0.08	0
43	0.0	0
192	0.0	0
0	1.0	1
0	0.0	1
253	0.0	0
357	0.0	0
0	0.0	1
1199	0.0	0
28	0.0	1
28	0.0	1
31	0.0	0
11881	0.0	0
335	0.0	0
145	0.0	0
222	0.0	0
297	0.0	0
2147	0.0	0
0	0.0	1
299	0.0	0
0	0.0	1
323	0.0	0
0	0.0	1
520	0.0	1
0	0.0	1
214	0.0	0
0	0.0	1
158	0.0	0
0	0.0	1
192	0.0	0
0	0.0	1
0	1.0	1
678	0.0	0
0	0.0	1
230	0.0	0
35	0.0	0
228	0.0	0
12	0.0	0
306	0.0	0
45	0.0	0
363	0.0	0
46	0.0	0
203	0.0	0
44	0.0	0
0	0.0	1
236	0.0	0
1856	0.0	0
212	0.0	0
0	0.0	1
0	0.0	1
332	0.0	0
234	0.01	0
0	0.01	0
270	0.0	0
0	0.0	1
1207	0.0	0
621	0.0	0
105	0.0	0
10	0.0	0
296	0.0	0
356	0.0	0
207	0.0	0
359	0.0	0
1032	0.0	1
0	0.0	1
0	0.0	1
147	0.0	0
0	0.0	1
235	0.0	0
1165	0.0	0
301	0.0	0
331	0.0	0
201	0.0	0
328	0.0	0
190	0.01	0
1483	0.0	0
0	1.0	1
0	0.0	1
6601	0.0	0
0	0.0	1
0	0.0	1
0	0.0	1
631	0.0	0
328	0.0	0
0	0.0	1
918	0.0	0
0	0.0	1
30	0.0	0
64	0.0	0
0	0.0	1
215	0.0	0
45	0.0	0
0	0.0	1
7196	0.0	0
261	0.0	0
386	0.0	0
0	0.0	1
0	0.0	1
212	0.0	0
95	0.0	0
728	0.0	0
0	0.0	1
28	0.0	1
42	0.0	0
43	0.0	0
352	0.0	0
0	1.0	1
0	0.0	1
328	0.0	0
1480	0.0	1
1480	0.0	1
0	1.0	1
328	0.0	0
5319	0.0	0
0	0.0	1
211	0.0	0
149	0.0	0
1163	0.0	0
324	0.0	0
0	0.0	1
10261	0.0	0
41772	0.05	1
229	0.0	0
237	0.0	0
0	0.0	1
0	0.0	1
0	1.0	1
0	0.0	1
306	0.0	0
147	0.0	0
207	0.0	0
0	1.0	1
0	0.0	1
0	0.0	1
190	0.0	0
303	0.0	0
0	0.0	1
0	0.0	1
305	0.0	0
224	0.0	0
0	1.0	1
0	0.0	1
205	0.0	0
0	0.0	1
0	0.0	1
0	0.0	1
233	0.0	0
6	0.0	0
0	0.0	1
146	0.0	0
0	0.0	1
242	0.0	0
0	1.0	1
1032	0.0	1
45	0.0	0
0	0.0	1
276	0.0	0
205	0.0	0
195	0.0	0
198	0.01	0
0	0.0	1
209	0.0	0
0	0.0	1
0	1.0	1
0	0.0	1
46	0.0	0
0	1.0	1
861	0.0	0
0	0.0	1
0	0.0	1
317	0.0	0
0	1.0	1
182	0.0	0
0	0.0	1
0	0.0	1
105	0.0	0
0	0.0	1
0	0.0	1
224	0.0	0
205	0.0	0
235	0.0	0
42	0.0	0
264	0.0	0
0	0.0	1
295	0.0	0
0	0.98	0
329	0.0	0
0	0.0	1
2194619	0.0	0
35	0.0	0
26	0.0	0
3744	0.0	0
219	0.0	0
253	0.0	0
310	0.0	0
332	0.0	0
259	0.0	0
0	0.0	1
0	1.0	1
165	0.0	0
0	1.0	1
105	0.0	0
0	0.0	1
248	0.0	0
207	0.0	0
1812	0.0	0
0	0.0	1
0	0.0	1
1435	0.0	0
256	0.0	0
208	0.0	0
226	0.0	0
327	0.0	0
0	0.0	1
305	0.0	0
0	0.0	1
334	0.0	0
0	1.0	1
0	0.0	1
0	0.0	1
1032	0.0	1
0	0.0	1
0	1.0	0
224	0.0	0
0	0.0	1
35	0.0	0
0	0.0	1
105	0.0	0
748	0.0	0
180	0.0	0
216	0.0	0
43	0.0	0
345	0.0	0
0	0.0	1
1106	0.0	0
0	0.0	1
303	0.0	0
0	0.0	1
0	1.0	0
318	0.0	0
248	0.0	0
147	0.0	0
314	0.0	0
520	0.0	1
219	0.0	0
335	0.0	0
0	1.0	0
0	0.0	1
284	0.0	0
0	0.0	1
0	0.74	0
0	0.0	1
0	0.0	1
209	0.0	0
43	0.0	0
230	0.0	0
0	0.0	1
0	0.0	1
103	0.0	0
0	0.0	1
336	0.0	0
0	1.0	1
0	0.0	1
0	0.0	1
0	0.0	1
956	0.0	0
29	0.0	0
12	0.0	0
1232	0.0	0
0	0.0	1
0	0.0	1
0	1.0	0
345	0.0	0
0	0.0	1
0	0.58	0
931	0.0	0
192	0.0	0
0	0.0	1
0	0.0	1
1149	0.0	0
43	0.0	0
0	0.0	1
0	0.0	1
54540	0.06	1
0	0.99	0
34	0.0	0
516	0.0	0
146	0.0	0
46	0.0	0
0	1.0	1
161	0.0	0
0	0.0	1
225	0.0	0
1480	0.0	1
269	0.0	0
0	0.0	1
0	0.0	1
301	0.0	0
287	0.0	0
262	0.0	0
0	0.0	1
257	0.0	0
198	0.0	0
1315	0.0	0
227	0.0	0
0	0.0	1
0	0.0	1
287	0.0	0
218	0.0	0
0	1.0	1
45	0.0	0
209	0.0	0
46	0.0	0
46	0.0	0
0	0.0	1
147	0.0	0
228	0.0	0
311	0.0	0
0	1.0	1
206	0.0	0
334	0.0	0
225	0.0	0
0	0.0	1
0	0.13	0
227	0.0	0
0	0.0	1
0	1.0	0
28	0.0	1
0	0.0	1
340	0.0	0
254	0.0	0
0	0.0	1
349	0.0	0
0	0.0	1
317	0.0	0
0	1.0	1
209	0.0	0
520	0.0	1
147	0.0	0
46	0.0	0
135	0.0	0
1405	0.0	0
838	0.0	0
1528	0.0	0
0	0.0	1
0	0.0	1
212	0.0	0
0	0.0	1
547	0.0	0
0	0.0	1
0	0.0	1
349	0.0	0
879	0.0	0
201	0.0	0
258	0.0	0
209	0.0	0
0	0.0	1
146	0.0	0
257	0.0	0
1459	0.0	0
0	0.0	1
501760	0.0	0
0	0.0	1
127	0.0	0
780	0.0	0
0	0.0	1
1032	0.0	1
838	0.0	0
0	1.0	1
307	0.0	0
0	0.0	1
0	0.0	1
0	0.0	1
0	0.0	1
0	0.0	1
205	0.0	0
0	0.0	1
0	0.0	1
54540	0.02	1
28	0.0	1
0	1.0	0
0	0.0	1
291	0.0	0
346	0.0	0
10	0.0	0
325	0.0	0
309	0.0	0
0	1.0	1
1500	0.0	0
71	0.0	0
19	0.0	0
0	1.0	1
0	0.0	1
12	0.0	0
36	0.0	0
45	0.0	0
0	0.0	1
1032	0.0	1
44	0.0	0
105	0.0	0
146	0.0	0
0	0.0	1
0	1.0	1
12	0.0	0
36	0.0	0
286	0.0	0
44	0.0	0
1032	0.0	1
0	0.0	1
276	0.0	0
148	0.0	0
0	0.0	1
0	0.0	0
213	0.0	0
1167	0.0	0
307	0.98	0
0	0.0	1
0	1.0	1
45	0.0	0
0	0.0	1
981	0.0	0
0	0.0	0
308	0.0	0
0	0.0	1
0	0.0	1
0	1.0	1
0	0.0	1
0	0.0	1
0	0.0	1
322	0.0	0
0	0.0	1
0	0.0	1
227	0.01	0
0	0.0	1
0	1.0	1
45	0.0	0
45	0.0	0
1428	0.0	0
314	0.0	0
43	0.0	0
249	0.0	0
0	1.0	1
12748	0.0	0
44	0.0	0
0	0.0	1
393	0.0	0
0	0.0	1
0	0.0	1
182	0.0	0
1289	0.0	0
247	0.0	0
298	0.0	0
229	0.0	0
54540	0.03	1
0	0.0	1
133	0.0	0
344	0.0	0
281	0.0	0
0	1.0	1
0	0.0	1
325	0.0	0
0	0.0	1
217	0.01	0
0	0.0	1
0	0.0	1
314	0.0	0
0	0.0	1
0	0.0	1
44	0.0	0
0	0.0	1
516	0.0	0
0	1.0	1
0	1.0	1
0	0.0	1
195	0.0	0
46	0.0	0
302	0.0	0
0	1.0	1
252	0.0	0
0	0.0	1
44	0.0	0
105	0.0	0
0	0.0	1
0	0.0	1
176	0.0	0
247	0.0	0
0	0.99	0
3676	0.0	0
218	0.0	0
226	0.0	0
314	0.0	0
5925	0.0	0
520	0.0	1
226	0.0	0
195	0.0	0
35040	0.0	0
0	0.0	1
0	1.0	1
1060	0.0	0
1485	0.0	0
0	0.0	1
0	0.0	1
0	0.0	1
44	0.0	0
0	1.0	1
1032	0.0	1
0	0.0	1
222	0.0	0
0	0.0	1
43	0.0	0
1461	0.0	0
237	0.0	0
0	0.0	1
0	0.0	1
1075	0.0	0
44	0.0	0
208	0.0	0
0	0.0	1
147	0.0	0
88	0.0	0
226	0.0	0
2194619	0.0	0
0	0.0	1
193	0.0	0
224	0.0	0
232	0.06	0
266	0.0	0
0	0.0	1
0	0.0	1
290	0.0	0
0	0.0	1
0	0.0	1
0	0.0	1
216	0.0	0
235	0.0	0
310	0.0	0
183	0.0	0
560	0.0	0
0	0.0	1
2072	0.0	0
188	0.01	0
209	0.0	0
295	0.0	0
0	0.0	1
48	0.0	0
0	0.84	0
0	1.0	1
197	0.0	0
1496	0.0	0
0	1.0	0
0	0.0	1
297	0.0	0
59	0.0	0
147	0.0	0
516	0.0	0
54540	0.04	1
0	0.0	1
313	0.01	0
323	0.0	0
6	0.0	0
0	1.0	1
327	0.0	0
1903	0.0	0
0	0.0	1
0	0.0	1
308	0.0	0
812	0.0	0
0	0.0	1
0	0.0	1
0	0.0	1
210	0.0	0
3144	0.0	0
30	0.0	0
356	0.0	0
43	0.0	0
126	0.0	0
170	0.0	0
46	0.0	0
0	1.0	1
43	0.0	0
0	0.0	1
1032	0.0	1
358	0.0	0
0	0.0	1
748	0.0	0
0	0.0	1
0	0.0	1
208	0.0	0
30	0.0	0
353	0.0	0
105	0.0	0
0	0.0	1
0	1.0	1
207	0.0	0
0	0.0	1
0	0.0	1
346	0.0	0
332	0.0	0
0	1.0	1
28	0.0	1
0	0.0	1
293	0.0	0
292	0.01	0
44	0.0	0
0	0.0	1
0	1.0	0
1032	0.0	1
232	0.0	0
327	0.0	0
0	0.0	1
1428	0.0	0
235	0.0	0
45	0.0	0
292	0.0	0
0	0.0	1
224	0.0	0
0	1.0	1
44	0.0	0
221	0.0	0
159	0.0	0
0	0.0	1
0	1.0	1
30	0.0	0
0	1.0	1
0	0.0	1
0	0.0	1
74	0.71	0
303	0.0	0
43	0.0	0
301	0.0	0
0	0.0	1
0	0.0	1
105	0.0	0
78	0.0	0
0	0.0	1
0	0.97	0
44	0.0	0
0	0.0	1
30	0.0	0
0	0.0	1
0	0.0	1
44	0.0	0
208	0.0	0
0	0.0	1
356	0.0	0
0	0.0	1
206	0.0	0
0	0.0	1
315	0.0	0
0	0.0	1
0	0.0	1
44	0.0	0
0	0.0	1
0	0.0	1
0	0.0	1
0	0.0	1
252	0.0	0
256	0.0	0
233	0.0	0
1032	0.0	1
0	0.0	1
191	0.0	0
383	0.0	0
45	0.0	0
0	1.0	1
245	0.0	0
45	0.0	0
44	0.0	0
0	0.0	1
344	0.0	0
918	0.0	0
165	0.07	0
325	0.0	0
374	0.0	0
0	0.0	1
30	0.0	0
0	1.0	1
286	0.0	0
295	0.0	0
0	1.0	1
238	0.0	0
0	0.0	1
0	0.0	1
0	0.0	1
0	0.0	1
324	0.0	0
0	0.0	1
1246	0.0	0
0	0.0	1
0	0.98	0
0	0.0	1
256	0.0	0
1032	0.0	1
0	0.0	1
44	0.0	0
147	0.0	0
44	0.0	0
46	0.0	0
0	0.0	1
180	0.0	0
0	0.0	1
298	0.0	0
0	0.0	1
355	0.0	0
181	0.0	0
345	0.0	0
0	0.0	1
232	0.0	0
0	0.0	1
0	0.0	1
0	1.0	1
243	0.0	0
0	0.0	0
297	0.0	0
217	0.0	0
0	0.0	1
243	0.0	0
0	0.0	1
637	0.0	0
0	0.0	1
315	0.0	0
4753	0.0	0
0	0.0	1
34	0.0	0
520	0.0	1
28	0.0	1
0	0.0	1
0	1.0	1
0	0.0	1
852	0.0	0
113	0.0	0
327	0.0	0
0	0.0	1
0	0.0	1
0	0.0	1
20	0.0	0
227	0.0	0
0	0.78	0
330	0.0	0
0	0.0	1
567	0.0	0
323	0.0	0
0	1.0	1
1086	0.0	0
748	0.0	0
0	0.0	1
0	0.1	0
30	0.0	0
45	0.0	0
0	0.0	1
0	0.0	1
1320	0.0	0
0	0.0	1
1032	0.0	1
0	0.0	1
182	0.0	0
216	0.0	0
15876	0.0	0
0	0.0	1
0	0.0	1
0	0.0	1
516	0.0	0
327	0.0	0
307	0.0	0
344	0.0	0
0	0.0	1
0	0.0	1
245	0.0	0
28	0.0	1
0	0.0	1
200	0.0	0
295	0.0	0
11	0.0	0
2493	0.0	0
291	0.0	0
714	0.0	0
1061	0.0	0
0	0.0	1
0	0.0	1
44	0.0	0
206	0.0	0
0	0.0	1
615	0.0	0
323	0.0	0
45	0.0	0
0	1.0	1
208	0.0	0
45	0.0	0
238	0.03	0
288	0.0	0
35	0.0	0
0	0.0	1
266	0.0	0
796	0.0	0
732	0.0	0
2971	0.0	0
54540	0.0	1
0	1.0	1
147	0.0	0
516	0.0	0
294	0.0	0
301	0.0	0
45	0.0	0
221	0.0	0
211	0.0	0
277	0.0	0
218	0.0	0
0	0.0	0
854	0.0	0
324	0.0	0
0	0.0	1
0	0.0	1
190	0.0	0
268	0.0	0
54540	0.01	1
899	0.0	0
0	1.0	0
280	0.0	0
0	0.0	1
202	0.0	0
0	1.0	1
0	1.0	1
0	0.0	1
333	0.0	0
224	0.0	0
0	0.0	1
0	0.0	1
0	1.0	1
0	0.0	1
252	0.0	0
315	0.0	0
0	0.0	1
0	0.0	1
359	0.0	0
0	0.0	1
1771	0.0	0
340	0.0	0
0	0.0	1
38568	0.05	1
325	0.0	0
0	0.0	1
296	0.0	0
105	0.0	0
252	0.74	0
204	0.0	0
1032	0.0	1
43	0.0	0
0	0.95	0
0	0.0	1
0	0.0	1
332	0.0	0
36	0.0	0
0	0.0	1
0	0.0	0
105	0.0	0
0	0.0	1
0	0.0	1
230	0.0	0
183	0.0	0
313	0.0	0
235	0.0	0
0	0.0	1
209	0.0	0
0	0.0	1
0	0.0	1
0	1.0	1
42	0.0	0
1480	0.0	1
0	0.0	1
0	0.0	1
1029	0.0	0
0	1.0	1
43	0.0	0
291	0.0	0
0	0.0	1
44	0.0	0
221	0.0	0
0	0.0	1
0	0.0	1
211	0.58	0
0	0.0	1
0	1.0	0
0	0.0	1
0	1.0	0
0	0.0	1
44	0.0	0
1118	0.05	0
45	0.0	0
0	0.0	1
0	0.0	1
312	0.0	0
0	0.0	1
210	0.05	0
105	0.0	0
0	0.0	1
307	0.0	0
0	0.0	1
291	0.0	0
283	0.0	0
1032	0.0	1
292	0.0	0
1165	0.0	0
0	0.9	0
43	0.0	0
516	0.0	0
0	0.0	1
6932	0.0	0
0	0.0	1
0	0.0	1
0	0.0	1
0	1.0	1
1726	0.0	0
182	0.0	0
2890	0.0	0
0	0.0	1
296	0.0	0
0	0.0	1
0	1.0	0
0	0.0	1
12	0.0	0
202	0.0	0
0	0.0	1
0	0.0	1
204	0.0	0
284	0.0	0
0	0.0	1
520	0.0	1
0	0.0	1
45	0.0	0
0	0.0	1
43	0.0	0
895	0.0	0
0	0.0	1
798	0.0	0
1032	0.0	1
0	0.0	1
289	0.0	0
0	0.0	1
0	1.0	1
0	1.0	1
0	1.0	1
1032	0.0	1
197	0.0	0
0	0.0	1
233	0.0	0
0	0.0	1
2888	0.0	0
44	0.0	0
0	0.0	1
292	0.0	0
196	0.01	0
0	0.0	1
0	0.0	1
211	0.0	0
287	0.0	0
0	0.0	1
313	0.0	0
0	1.0	1
0	1.0	1
224	0.0	0
248	0.04	0
301	0.0	0
359	0.0	0
520	0.0	1
274	0.0	0
220	0.79	0
520	0.0	1
233	0.0	0
223	0.0	0
0	0.0	1
228	0.0	0
233	0.0	0
0	0.0	1
274	0.0	0
213	0.0	0
44	0.0	0
0	1.0	1
298	0.0	0
0	0.0	1
1032	0.0	1
0	1.0	1
0	0.0	1
145	0.0	0
0	0.0	1
0	0.0	1
1687	0.0	0
0	0.0	1
376	0.0	0
0	0.0	1
729	0.0	0
127	0.0	0
351	0.0	0
0	1.0	1
0	0.0	1
5319	0.0	0
193	0.0	0
0	0.0	1
0	0.0	1
287	0.0	0
99	0.0	0
0	0.0	1
1321	0.0	0
0	0.0	1
0	0.0	1
35	0.0	0
1785	0.0	0
54540	0.01	1
246	0.0	0
0	0.0	1
0	0.0	1
45	0.0	0
0	0.0	1
36	0.0	0
0	0.0	1
256	0.0	0
1199	0.0	0
0	1.0	1
201	0.0	0
1032	0.0	1
307	0.0	0
293	0.0	0
0	0.0	1
164	0.01	0
690	0.02	0
0	0.0	1
372	0.0	0
0	1.0	1
0	0.0	1
0	0.0	1
1480	0.0	1
48	0.0	0
249	0.0	0
0	0.0	1
175	0.0	0
0	0.0	1
0	0.0	1
314	0.0	0
230	0.0	0
1523	0.0	0
0	0.0	1
44	0.0	0
0	0.0	1
147	0.0	0
230	0.0	0
966	0.0	0
0	0.0	1
0	0.0	1
248	0.0	0
0	0.0	1
0	0.0	1
315	0.0	0
0	1.0	1
0	0.0	1
44	0.0	0
1032	0.0	1
45	0.0	0
0	0.0	1
212	0.0	0
229	0.0	0
0	1.0	1
297	0.0	0
1032	0.0	1
0	0.0	1
45	0.0	0
1032	0.0	1
0	0.0	1
748	0.0	0
0	0.0	1
36	0.0	0
1896	0.0	0
941	0.0	0
0	0.0	1
0	0.0	1
246	0.0	0
0	0.0	1
212	0.0	0
0	0.0	1
287	0.0	0
281	0.0	0
0	0.0	1
218	0.0	0
0	0.0	1
45	0.0	0
193	0.0	0
270	0.0	0
0	1.0	1
54540	0.05	1
0	1.0	1
203	0.0	0
0	0.0	1
237	0.0	0
753	0.0	0
0	0.0	1
0	0.0	1
0	1.0	1
2153	0.0	0
319	0.0	0
328	0.0	0
43	0.0	0
285	0.0	0
0	0.0	1
1485	0.0	0
0	0.0	1
3676	0.0	0
0	1.0	1
44	0.0	0
306	0.0	0
243	0.0	0
288	0.0	0
0	1.0	1
0	0.0	1
516	0.0	0
0	0.0	1
43	0.0	0
249	0.0	0
862	0.0	0
43	0.0	0
236	0.0	0
71	0.0	0
0	0.0	1
0	0.0	1
0	0.0	1
30	0.0	0
145	0.0	0
0	1.0	1
0	0.0	1
276	0.0	0
0	0.0	1
1766	0.0	0
145	0.0	0
0	0.0	1
0	0.0	1
147	0.0	0
259	0.0	0
0	0.0	1
0	0.0	1
314	0.0	0
520	0.0	1
2194619	0.0	0
0	0.0	1
291	0.0	0
899	0.0	0
0	0.0	1
1032	0.0	1
0	0.0	1
245	0.0	0
857	0.0	0
0	0.0	1
1008	0.0	0
0	0.0	1
0	1.0	1
145	0.0	0
299	0.0	0
26	0.0	0
20529	0.0	0
0	0.0	1
0	1.0	1
0	1.0	0
45	0.0	0
33	0.0	0
207	0.04	0
0	0.0	1
0	0.0	1
217	0.0	0
230	0.0	0
0	0.82	0
0	1.0	1
44	0.0	0
259	0.0	0
259	0.0	0
238	0.0	0
0	0.0	1
0	0.0	1
328	0.0	0
0	0.0	1
0	0.0	1
314	0.0	0
174	0.0	0
3970	0.0	0
0	0.0	1
0	0.0	1
1483	0.0	0
1822	0.0	0
324	0.0	0
1496	0.0	0
211	0.0	0
0	1.0	1
0	1.0	0
7	0.0	0
0	0.99	0
222	0.0	0
315	0.0	0
7569	0.0	0
30	0.0	0
0	0.0	1
313	0.0	0
0	0.0	1
332	0.0	0
35040	0.0	0
0	0.0	1
0	0.0	1
0	0.0	1
0	0.0	1
0	0.0	1
214	0.0	0
0	0.0	1
30	0.0	0
227	0.0	0
0	0.0	1
0	0.0	1
245	0.0	0
45	0.0	0
0	1.0	1
0	0.0	1
211	0.0	0
0	0.0	1
186	0.0	0
226	0.02	0
188	0.0	0
715	0.0	0
316	0.0	0
520	0.0	1
48	0.0	0
0	0.0	1
28	0.0	1
1032	0.0	1
520	0.0	1
0	1.0	1
46	0.0	0
159	0.0	0
200	0.0	0
28	0.0	1
222	0.0	0
0	0.0	1
16661	0.0	0
0	0.0	1
0	0.0	1
105	0.0	0
0	0.0	1
0	0.0	1
4753	0.0	0
0	1.0	1
0	0.0	1
319	0.0	0
748	0.0	0
854	0.0	0
0	0.0	1
45	0.0	0
697	0.0	0
213	0.0	0
0	0.0	1
0	0.0	1
0	1.0	1
282	0.0	0
0	0.0	1
0	1.0	0
0	0.0	1
192	0.0	0
604	0.0	0
4571	0.0	0
146	0.0	0
0	1.0	1
0	0.0	1
229	0.0	0
0	0.0	1
0	1.0	1
334	0.0	0
0	0.0	1
2370	0.0	0
0	0.0	1
0	0.0	1
235	0.0	0
0	0.0	1
3711	0.0	0
0	0.0	1
0	0.0	1
0	0.0	1
0	0.0	1
221	0.0	0
1032	0.0	1
383	0.0	0
0	0.0	1
0	0.0	1
2194619	0.0	0
7162	0.0	0
0	0.0	1
78	0.0	0
0	0.0	1
0	0.0	1
242	0.0	0
244	0.0	0
221	0.0	0
0	1.0	1
345	0.0	0
327	0.0	0
145	0.0	0
234	0.0	0
0	1.0	1
0	0.0	1
351	0.0	0
138	0.0	0
232	0.0	0
208	0.0	0
0	0.0	1
212	0.0	0
43	0.0	0
0	0.0	1
0	0.0	1
147	0.0	0
293	0.0	0
204	0.0	0
2712	0.0	0
0	0.0	1
1390	0.0	0
878	0.0	0
0	0.0	1
291	0.0	0
516	0.0	0
235	0.0	0
378	0.0	0
0	0.97	0
0	0.0	1
220	0.0	0
0	0.0	1
46	0.0	0
0	0.0	1
59	0.0	0
1032	0.0	1
641	0.0	0
236	0.0	0
0	0.0	1
0	0.0	1
35195	0.0	0
64	0.0	0
221	0.0	0
15876	0.0	0
1032	0.0	1
28	0.0	1
0	0.0	1
0	0.0	1
551	0.0	0
105	0.0	0
46	0.0	0
0	0.0	1
0	0.0	1
0	0.0	1
0	0.0	1
349	0.0	0
343	0.02	0
289	0.0	0
0	0.98	0
0	1.0	1
0	0.0	1
159	0.0	0
0	0.0	1
286	0.0	0
45	0.0	0
35	0.0	0
212	0.0	0
283	0.01	0
295	0.0	0
310	0.0	0
0	0.0	1
331	0.0	0
195	0.0	0
221	0.0	0
0	0.0	1
352	0.0	0
308	0.0	0
303	0.0	0
2194619	0.0	0
223	0.0	0
0	1.0	1
167	0.0	0
88	0.0	0
263	0.0	0
285	0.0	0
105	0.0	0
9	0.0	0
214	0.0	0
230	0.0	0
377	0.0	0
34	0.0	0
274	0.0	0
234	0.0	0
236	0.0	0
0	0.86	0
0	0.0	1
0	0.0	1
54540	0.02	1
0	1.0	1
0	0.0	1
1341	0.0	0
202	0.0	0
0	0.0	1
0	0.0	1
0	0.0	1
44	0.0	0
0	1.0	1
346	0.52	0
0	1.0	1
851	0.0	0
0	0.0	1
0	0.0	1
210	0.0	0
54540	0.03	1
0	0.0	1
45	0.0	0
280	0.0	0
0	0.0	1
228	0.0	0
327	0.0	0
0	0.0	1
0	0.0	1
0	0.0	1
0	0.0	1
44	0.0	0
44	0.0	0
2545	0.0	0
11	0.0	0
716	0.0	0
324	0.0	0
214	0.0	0
0	0.0	1
229	0.0	0
0	0.0	1
314	0.0	0
194	0.0	0
317	0.0	0
235	0.0	0
224	0.0	0
19	0.0	0
1032	0.0	1
1917	0.0	0
45	0.0	0
0	1.0	1
6	0.0	0
0	0.0	1
0	0.98	0
218	0.0	0
0	0.0	1
266	0.0	0
0	1.0	1
297	0.03	0
1480	0.0	1
0	1.0	1
1555	0.03	0
0	0.0	1
183	0.0	0
2421	0.0	0
0	0.0	1
334	0.0	0
0	0.86	0
208	0.0	0
568	0.08	0
122	0.0	0
42	0.0	0
0	0.0	1
0	1.0	0
767	0.0	0
173	0.0	0
0	0.0	1
0	0.0	1
0	0.0	1
0	0.0	1
255	0.0	0
45	0.0	0
315	0.0	0
520	0.0	1
0	0.0	1
0	1.0	1
209	0.0	0
46	0.0	0
200	0.0	0
1166	0.0	0
54540	0.02	1
0	0.0	1
141	0.0	0
2404	0.0	0
304	0.0	0
0	0.0	1
0	0.0	1
1032	0.0	1
0	0.0	1
0	0.0	1
342	0.0	0
0	0.0	1
0	0.0	1
0	1.0	1
147	0.0	0
0	0.0	1
0	1.0	1
28	0.0	1
1076	0.05	0
0	0.0	1
234	0.0	0
0	0.0	1
0	0.0	1
4380	0.0	0
0	0.0	1
45	0.0	0
0	0.0	1
229	0.0	0
45	0.0	0
0	0.0	1
247	0.0	0
2694	0.0	0
0	0.0	1
205	0.0	0
30	0.0	0
46	0.0	0
54540	0.06	1
314	0.0	0
1846	0.0	0
292	0.0	0
0	0.0	1
0	0.0	1
46	0.0	0
245	0.0	0
0	0.0	1
0	0.0	1
1032	0.0	1
332	0.0	0
324	0.0	0
220	0.0	0
0	0.0	1
0	0.0	1
0	0.0	1
0	1.0	1
1410	0.0	0
226	0.0	0
240	0.0	0
251	0.0	0
0	0.0	1
214	0.0	0
236	0.0	0
43	0.0	0
322	0.0	0
7940	0.0	0
0	0.0	1
303	0.0	0
205	0.0	0
283	0.0	0
0	0.0	1
44	0.0	0
516	0.0	0
1470	0.0	0
0	1.0	1
0	0.0	1
0	0.0	1
0	1.0	0
43	0.0	0
307	0.0	0
327	0.0	0
0	0.0	1
0	0.0	1
779	0.0	0
0	0.0	1
0	0.0	1
654	0.0	0
0	0.0	1
146	0.0	0
158	0.0	0
54540	0.04	1
0	0.0	1
332	0.0	0
0	0.85	0
0	0.0	1
0	0.0	1
0	1.0	1
203	0.0	0
0	0.0	1
999	0.0	0
0	0.0	1
46	0.0	0
308	0.0	0
267	0.0	0
243	0.02	0
11	0.0	0
8	0.0	0
0	0.0	1
265	0.0	0
0	0.0	1
293	0.0	0
7196	0.0	0
0	0.0	1
158	0.0	0
43	0.0	0
28	0.0	1
309	0.0	0
394	0.0	0
1032	0.0	1
0	0.0	1
